consulta,articulo,tipo,label,sentencia_origen
"Trabajé como parrillera desde 2009, en 2015 me enfermaron y me dieron incapacidades hasta junio de 2019. Me calificaron con 35.34% de pérdida de capacidad laboral. El 31 de mayo de 2019 mi empleador me despidió sin permiso del Ministerio, diciendo que vendió el restaurante, pero el negocio sigue funcionando igual con el mismo nombre y empleados.",CST Art. 236,negativo_facil,0,T-277/20
"Trabajé como parrillera desde 2009, en 2015 me enfermaron y me dieron incapacidades hasta junio de 2019. Me calificaron con 35.34% de pérdida de capacidad laboral. El 31 de mayo de 2019 mi empleador me despidió sin permiso del Ministerio, diciendo que vendió el restaurante, pero el negocio sigue funcionando igual con el mismo nombre y empleados.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por clausura de la empresa",negativo_dificil_placeholder,0,T-277/20
"Trabajé desde mayo de 2023 como coordinadora administrativa con contrato verbal a término indefinido. Cuando les avisé el 9 de junio que estaba embarazada, me dieron 10 días de licencia, pero el 15 de junio me llamaron para decirme que mi contrato había terminado. Nunca me afiliaron a seguridad social y me despidieron sin justa causa ni autorización del Ministerio del Trabajo.",CST Art. 23,positivo,1,T-171/24
"Trabajé desde mayo de 2023 como coordinadora administrativa con contrato verbal a término indefinido. Cuando les avisé el 9 de junio que estaba embarazada, me dieron 10 días de licencia, pero el 15 de junio me llamaron para decirme que mi contrato había terminado. Nunca me afiliaron a seguridad social y me despidieron sin justa causa ni autorización del Ministerio del Trabajo.",CST Art. 239,positivo,1,T-171/24
"Trabajé desde mayo de 2023 como coordinadora administrativa con contrato verbal a término indefinido. Cuando les avisé el 9 de junio que estaba embarazada, me dieron 10 días de licencia, pero el 15 de junio me llamaron para decirme que mi contrato había terminado. Nunca me afiliaron a seguridad social y me despidieron sin justa causa ni autorización del Ministerio del Trabajo.",Constitución Política Art. 43,positivo,1,T-171/24
"Trabajé desde mayo de 2023 como coordinadora administrativa con contrato verbal a término indefinido. Cuando les avisé el 9 de junio que estaba embarazada, me dieron 10 días de licencia, pero el 15 de junio me llamaron para decirme que mi contrato había terminado. Nunca me afiliaron a seguridad social y me despidieron sin justa causa ni autorización del Ministerio del Trabajo.",CST Art. 76,positivo,1,T-171/24
"Trabajé desde mayo de 2023 como coordinadora administrativa con contrato verbal a término indefinido. Cuando les avisé el 9 de junio que estaba embarazada, me dieron 10 días de licencia, pero el 15 de junio me llamaron para decirme que mi contrato había terminado. Nunca me afiliaron a seguridad social y me despidieron sin justa causa ni autorización del Ministerio del Trabajo.",CST Art. 236,negativo_facil,0,T-171/24
"Trabajé desde mayo de 2023 como coordinadora administrativa con contrato verbal a término indefinido. Cuando les avisé el 9 de junio que estaba embarazada, me dieron 10 días de licencia, pero el 15 de junio me llamaron para decirme que mi contrato había terminado. Nunca me afiliaron a seguridad social y me despidieron sin justa causa ni autorización del Ministerio del Trabajo.",CST Art. 64,negativo_dificil_placeholder,0,T-171/24
"Trabajé como vigilante desde noviembre de 2018. La administradora del conjunto me insultaba y gritaba constantemente diciéndome 'muerto de hambre' e 'incompetente'. Cuando denuncié el acoso laboral, me despidieron en junio de 2019, a pesar de que mi esposa tiene cáncer y soy padre cabeza de familia con dos hijos menores.","Ley 1010 de 2006, Art. 6",positivo,1,T-317/20
"Trabajé como vigilante desde noviembre de 2018. La administradora del conjunto me insultaba y gritaba constantemente diciéndome 'muerto de hambre' e 'incompetente'. Cuando denuncié el acoso laboral, me despidieron en junio de 2019, a pesar de que mi esposa tiene cáncer y soy padre cabeza de familia con dos hijos menores.","Ley 1010 de 2006, Art. 11",positivo,1,T-317/20
"Trabajé como vigilante desde noviembre de 2018. La administradora del conjunto me insultaba y gritaba constantemente diciéndome 'muerto de hambre' e 'incompetente'. Cuando denuncié el acoso laboral, me despidieron en junio de 2019, a pesar de que mi esposa tiene cáncer y soy padre cabeza de familia con dos hijos menores.",CST Art. 64,positivo,1,T-317/20
"Trabajé como vigilante desde noviembre de 2018. La administradora del conjunto me insultaba y gritaba constantemente diciéndome 'muerto de hambre' e 'incompetente'. Cuando denuncié el acoso laboral, me despidieron en junio de 2019, a pesar de que mi esposa tiene cáncer y soy padre cabeza de familia con dos hijos menores.",CST Art. 236,negativo_facil,0,T-317/20
"Trabajé como vigilante desde noviembre de 2018. La administradora del conjunto me insultaba y gritaba constantemente diciéndome 'muerto de hambre' e 'incompetente'. Cuando denuncié el acoso laboral, me despidieron en junio de 2019, a pesar de que mi esposa tiene cáncer y soy padre cabeza de familia con dos hijos menores.",CST Art. 62,negativo_dificil_placeholder,0,T-317/20
"Presenté una queja por acoso laboral ante el Comité de Convivencia porque mi jefe y dos colaboradoras me invisibilizaban, coordinaban mi trabajo sin contar conmigo y me perseguían laboralmente, incluso estando embarazada. El Comité archivó mi queja sin valorar bien las pruebas y sin hacer la reunión de conciliación obligatoria. Después me despidieron.","Ley 1010 de 2006, Art. 11",positivo,1,T-262/25
"Presenté una queja por acoso laboral ante el Comité de Convivencia porque mi jefe y dos colaboradoras me invisibilizaban, coordinaban mi trabajo sin contar conmigo y me perseguían laboralmente, incluso estando embarazada. El Comité archivó mi queja sin valorar bien las pruebas y sin hacer la reunión de conciliación obligatoria. Después me despidieron.","Ley 1010 de 2006, Art. 13",positivo,1,T-262/25
"Presenté una queja por acoso laboral ante el Comité de Convivencia porque mi jefe y dos colaboradoras me invisibilizaban, coordinaban mi trabajo sin contar conmigo y me perseguían laboralmente, incluso estando embarazada. El Comité archivó mi queja sin valorar bien las pruebas y sin hacer la reunión de conciliación obligatoria. Después me despidieron.",Resolución 652 de 2012,positivo,1,T-262/25
"Presenté una queja por acoso laboral ante el Comité de Convivencia porque mi jefe y dos colaboradoras me invisibilizaban, coordinaban mi trabajo sin contar conmigo y me perseguían laboralmente, incluso estando embarazada. El Comité archivó mi queja sin valorar bien las pruebas y sin hacer la reunión de conciliación obligatoria. Después me despidieron.",CST Art. 236,negativo_facil,0,T-262/25
"Presenté una queja por acoso laboral ante el Comité de Convivencia porque mi jefe y dos colaboradoras me invisibilizaban, coordinaban mi trabajo sin contar conmigo y me perseguían laboralmente, incluso estando embarazada. El Comité archivó mi queja sin valorar bien las pruebas y sin hacer la reunión de conciliación obligatoria. Después me despidieron.","Ley 1010 de 2006, Art. 9",negativo_dificil_placeholder,0,T-262/25
"Trabajé 15 años vendiendo cosméticos por catálogo, primero como consultora y luego como líder de zona con un equipo de 90 vendedoras. Después de someterme a una cirugía de corazón en mayo de 2023, la empresa me bloqueó el acceso a la aplicación que usaba para trabajar en septiembre, dejándome sin ingresos. Soy madre cabeza de familia con una hija en condición de discapacidad.",CST Art. 24,positivo,1,T-132/25
"Trabajé 15 años vendiendo cosméticos por catálogo, primero como consultora y luego como líder de zona con un equipo de 90 vendedoras. Después de someterme a una cirugía de corazón en mayo de 2023, la empresa me bloqueó el acceso a la aplicación que usaba para trabajar en septiembre, dejándome sin ingresos. Soy madre cabeza de familia con una hija en condición de discapacidad.",Ley 361 de 1997,positivo,1,T-132/25
"Trabajé 15 años vendiendo cosméticos por catálogo, primero como consultora y luego como líder de zona con un equipo de 90 vendedoras. Después de someterme a una cirugía de corazón en mayo de 2023, la empresa me bloqueó el acceso a la aplicación que usaba para trabajar en septiembre, dejándome sin ingresos. Soy madre cabeza de familia con una hija en condición de discapacidad.",CST Art. 236,negativo_facil,0,T-132/25
"Trabajé 15 años vendiendo cosméticos por catálogo, primero como consultora y luego como líder de zona con un equipo de 90 vendedoras. Después de someterme a una cirugía de corazón en mayo de 2023, la empresa me bloqueó el acceso a la aplicación que usaba para trabajar en septiembre, dejándome sin ingresos. Soy madre cabeza de familia con una hija en condición de discapacidad.",CST Art. 62,negativo_dificil_placeholder,0,T-132/25
"Me despidieron con justa causa de Sodexo porque supuestamente me apropié de un celular, según un video que nunca me mostraron durante el proceso disciplinario. Pedí que me entregaran copia del video completo y sin editar, pero la empresa se negó diciendo que era confidencial.","Ley 1755 de 2015, Art. 32",positivo,1,T-329/21
"Me despidieron con justa causa de Sodexo porque supuestamente me apropié de un celular, según un video que nunca me mostraron durante el proceso disciplinario. Pedí que me entregaran copia del video completo y sin editar, pero la empresa se negó diciendo que era confidencial.","Ley 1755 de 2015, Art. 33",positivo,1,T-329/21
"Me despidieron con justa causa de Sodexo porque supuestamente me apropié de un celular, según un video que nunca me mostraron durante el proceso disciplinario. Pedí que me entregaran copia del video completo y sin editar, pero la empresa se negó diciendo que era confidencial.",CST Art. 236,negativo_facil,0,T-329/21
"Me despidieron con justa causa de Sodexo porque supuestamente me apropié de un celular, según un video que nunca me mostraron durante el proceso disciplinario. Pedí que me entregaran copia del video completo y sin editar, pero la empresa se negó diciendo que era confidencial.","Código Sustantivo del Trabajo, Art. 62 - Terminación del contrato por justa causa",negativo_dificil_placeholder,0,T-329/21
"Trabajé desde 2018 como operario de puente grúa en zona húmeda manejando materiales peligrosos. En junio de 2023 me hicieron una prueba aleatoria de drogas que salió positiva para marihuana. Reconocí que consumí el domingo en el río con amigos. Me abrieron proceso disciplinario y me despidieron por justa causa, pero yo alego que tengo estabilidad laboral reforzada por mi salud.",CST Art. 62 numeral 6,positivo,1,T-306/24
"Trabajé desde 2018 como operario de puente grúa en zona húmeda manejando materiales peligrosos. En junio de 2023 me hicieron una prueba aleatoria de drogas que salió positiva para marihuana. Reconocí que consumí el domingo en el río con amigos. Me abrieron proceso disciplinario y me despidieron por justa causa, pero yo alego que tengo estabilidad laboral reforzada por mi salud.",CST Art. 60.2,positivo,1,T-306/24
"Trabajé desde 2018 como operario de puente grúa en zona húmeda manejando materiales peligrosos. En junio de 2023 me hicieron una prueba aleatoria de drogas que salió positiva para marihuana. Reconocí que consumí el domingo en el río con amigos. Me abrieron proceso disciplinario y me despidieron por justa causa, pero yo alego que tengo estabilidad laboral reforzada por mi salud.",Decreto 1108 de 1994,positivo,1,T-306/24
"Trabajé desde 2018 como operario de puente grúa en zona húmeda manejando materiales peligrosos. En junio de 2023 me hicieron una prueba aleatoria de drogas que salió positiva para marihuana. Reconocí que consumí el domingo en el río con amigos. Me abrieron proceso disciplinario y me despidieron por justa causa, pero yo alego que tengo estabilidad laboral reforzada por mi salud.",Resolución 0312 de 2019,positivo,1,T-306/24
